status,bed,bath,acre_lot,city,state,house_size,price
1,3.0,1.0,0.53,254,3,800.0,169900.0
1,5.0,2.0,1.0,427,3,2074.0,399000.0
1,4.0,2.0,0.23,245,3,1768.0,399900.0
1,3.0,1.0,0.53,252,3,1198.0,359900.0
1,3.0,2.0,0.12,427,3,1047.0,440000.0
1,3.0,1.0,0.5,413,3,1913.0,439000.0
1,3.0,1.0,0.52,233,3,1158.0,300000.0
1,3.0,3.0,0.37,338,3,2950.0,549900.0
1,3.0,1.0,0.28,386,3,1287.0,299900.0
1,4.0,3.0,4.15,403,3,3250.0,850000.0
1,4.0,2.0,0.42,427,3,2082.0,549900.0
1,3.0,3.0,1.34,216,3,2422.0,674900.0
1,2.0,1.0,0.34,233,3,1075.0,349900.0
1,3.0,2.0,0.28,423,3,2990.0,525000.0
1,1.0,1.0,0.11,410,3,560.0,349800.0
1,5.0,4.0,0.56,442,3,5000.0,789900.0
1,4.0,4.0,0.53,427,3,3482.0,739000.0
1,6.0,2.0,0.24,386,3,2301.0,509000.0
1,6.0,2.0,0.42,410,3,2944.0,439900.0
1,9.0,3.0,0.34,233,3,3882.0,550000.0
1,3.0,3.0,21.67,254,3,1846.0,535000.0
1,3.0,2.0,0.27,219,3,1884.0,439900.0
1,4.0,4.0,0.36,423,3,2996.0,659900.0
1,3.0,2.0,0.16,441,3,1451.0,475000.0
1,3.0,2.0,1.56,442,3,1620.0,599000.0
1,3.0,2.0,0.04,443,3,1650.0,375000.0
1,3.0,2.0,0.9,391,3,2092.0,775000.0
1,3.0,3.0,0.28,452,3,1706.0,679900.0
1,3.0,2.0,0.15,219,3,1692.0,459900.0
1,8.0,4.0,0.11,245,3,4080.0,620000.0
1,4.0,3.0,0.72,134,3,2600.0,739900.0
1,3.0,1.0,0.29,233,3,975.0,250000.0
1,3.0,2.0,1.25,413,3,2306.0,519900.0
1,5.0,4.0,1.0,403,3,3622.0,699900.0
1,3.0,4.0,0.06,245,3,1933.0,384900.0
1,3.0,4.0,1.06,243,3,4600.0,950000.0
1,7.0,3.0,0.16,245,3,3287.0,474000.0
1,3.0,2.0,0.16,245,3,1151.0,274865.0
1,3.0,1.0,0.23,245,3,1270.0,279000.0
1,3.0,3.0,0.51,256,3,1172.0,399900.0
1,4.0,2.0,0.24,386,3,1740.0,359900.0
1,3.0,2.0,0.69,245,3,1243.0,394999.0
1,6.0,3.0,0.06,245,3,3075.0,450000.0
1,5.0,4.0,1.15,427,3,3445.0,650000.0
1,4.0,5.0,1.24,432,3,5169.0,950000.0
1,3.0,1.0,0.42,427,3,1922.0,525000.0
1,3.0,2.0,0.2,233,3,1201.0,393000.0
1,3.0,2.0,0.12,245,3,1332.0,299000.0
1,3.0,2.0,1.01,256,3,1632.0,549000.0
1,5.0,4.0,0.32,386,3,3325.0,777000.0
1,4.0,3.0,0.51,245,3,3040.0,525000.0
1,3.0,2.0,0.23,389,3,2006.0,319900.0
1,4.0,3.0,0.38,444,3,2124.0,599900.0
1,3.0,3.0,0.29,245,3,2080.0,549000.0
1,5.0,3.0,0.29,219,3,2429.0,585000.0
1,4.0,3.0,1.59,444,3,3030.0,850000.0
1,6.0,3.0,0.1,245,3,2800.0,524999.0
1,3.0,2.0,0.97,216,3,1748.0,569900.0
1,3.0,1.0,0.1,219,3,1020.0,399900.0
1,3.0,3.0,0.25,423,3,2143.0,619900.0
1,3.0,1.0,0.09,245,3,714.0,114900.0
1,3.0,3.0,0.1,245,3,2094.0,299900.0
1,10.0,6.0,0.17,386,3,3520.0,469000.0
1,6.0,2.0,0.63,248,3,1684.0,400000.0
1,3.0,1.0,0.42,394,3,1092.0,379900.0
1,2.0,2.0,0.09,245,3,768.0,329900.0
1,5.0,2.0,0.11,398,3,2187.0,365000.0
1,4.0,2.0,0.37,245,3,1914.0,574900.0
1,9.0,3.0,0.1,245,3,3472.0,549900.0
1,6.0,4.0,0.2,441,3,2500.0,640000.0
1,5.0,3.0,0.46,252,3,2200.0,575000.0
1,8.0,6.0,0.39,250,3,3432.0,799900.0
1,10.0,4.0,0.11,245,3,3290.0,650000.0
1,5.0,3.0,0.49,256,3,2858.0,995000.0
1,4.0,2.0,0.2,256,3,2640.0,599000.0
1,4.0,2.0,0.1,245,3,1450.0,350000.0
1,3.0,3.0,0.62,386,3,1952.0,609900.0
1,7.0,3.0,0.45,245,3,3547.0,599900.0
1,3.0,2.0,0.67,134,3,1680.0,419900.0
1,3.0,2.0,0.23,442,3,1476.0,529000.0
1,3.0,2.0,0.21,442,3,1536.0,599900.0
1,3.0,3.0,0.16,245,3,1410.0,524900.0
1,3.0,3.0,0.19,245,3,2865.0,369900.0
1,4.0,3.0,0.34,245,3,2250.0,389900.0
1,2.0,1.0,0.23,241,3,960.0,289900.0
1,3.0,2.0,0.11,245,3,1197.0,350000.0
1,4.0,2.0,0.22,245,3,1568.0,419900.0
1,2.0,2.0,12.26,413,3,1640.0,425000.0
1,4.0,4.0,6.2,192,3,3408.0,799000.0
1,3.0,3.0,3.88,216,3,3921.0,799000.0
1,4.0,3.0,1.0,249,3,2793.0,599000.0
1,4.0,3.0,1.34,256,3,2412.0,779900.0
1,3.0,1.0,1.06,392,3,825.0,340000.0
1,3.0,2.0,0.23,252,3,1125.0,399900.0
1,4.0,2.0,0.11,386,3,1738.0,340000.0
1,5.0,4.0,0.42,442,3,4279.0,899900.0
1,9.0,5.0,0.24,389,3,3148.0,599900.0
1,4.0,2.0,0.2,245,3,1208.0,329000.0
1,4.0,4.0,0.39,441,3,2965.0,695000.0
1,11.0,5.0,0.21,245,3,4760.0,875000.0
1,4.0,3.0,0.41,442,3,2819.0,649900.0
1,4.0,4.0,1.15,410,3,4256.0,799000.0
1,3.0,3.0,1.98,485,3,3117.0,899900.0
1,9.0,5.0,0.22,245,3,2614.0,479000.0
1,4.0,3.0,0.25,452,3,2328.0,849900.0
1,3.0,2.0,0.21,442,3,1532.0,499900.0
1,3.0,3.0,0.69,195,3,2242.0,659900.0
1,4.0,3.0,1.0,442,3,2868.0,875000.0
1,3.0,3.0,0.14,442,3,2910.0,659900.0
1,7.0,2.0,0.12,442,3,3308.0,799000.0
1,5.0,3.0,0.54,255,3,3024.0,650000.0
1,4.0,3.0,0.46,442,3,1934.0,679900.0
1,3.0,3.0,0.34,452,3,2117.0,825000.0
1,3.0,2.0,0.17,442,3,1839.0,769900.0
1,3.0,1.0,0.23,219,3,1029.0,10000.0
1,3.0,1.0,0.75,403,3,1500.0,475000.0
1,1.0,1.0,0.11,398,3,574.0,105000.0
1,3.0,2.0,0.39,389,3,2205.0,436590.0
1,4.0,4.0,1.34,249,3,3524.0,650000.0
1,3.0,3.0,2.2,386,3,2274.0,359500.0
1,3.0,2.0,0.21,245,3,1388.0,209900.0
1,2.0,1.0,0.29,242,3,1116.0,329900.0
1,3.0,2.0,0.3,432,3,1824.0,599900.0
1,3.0,2.0,0.48,245,3,1208.0,429999.0
1,4.0,1.0,0.36,250,3,1514.0,384900.0
1,1.0,1.0,0.1,249,3,630.0,295000.0
1,6.0,2.0,0.16,245,3,2792.0,475000.0
1,3.0,1.0,0.33,413,3,1649.0,439900.0
1,3.0,2.0,0.28,442,3,1737.0,599800.0
1,9.0,3.0,0.09,245,3,4353.0,550000.0
1,5.0,6.0,1.21,441,3,5504.0,999900.0
1,3.0,2.0,0.34,219,3,1252.0,399900.0
1,4.0,2.0,0.85,427,3,1948.0,659000.0
1,6.0,4.0,0.1,245,3,2856.0,520000.0
1,4.0,2.0,0.19,245,3,1655.0,445900.0
1,3.0,2.0,0.4,427,3,2338.0,700000.0
1,7.0,3.0,0.15,245,3,3636.0,540000.0
1,5.0,3.0,0.36,233,3,1326.0,540000.0
1,7.0,4.0,0.28,233,3,2760.0,700000.0
1,4.0,3.0,1.88,439,3,3020.0,899900.0
1,6.0,3.0,0.56,245,3,1734.0,499900.0
1,3.0,3.0,0.5,207,3,2000.0,725000.0
1,3.0,3.0,3.57,241,3,2700.0,739000.0
1,4.0,3.0,0.72,134,3,2600.0,739900.0
1,3.0,2.0,1.5,255,3,1549.0,395000.0
1,3.0,1.0,1.32,134,3,1092.0,329900.0
1,3.0,3.0,0.27,245,3,2138.0,425000.0
1,3.0,5.0,1.67,276,3,2800.0,565000.0
1,4.0,2.0,0.19,441,3,2281.0,439900.0
1,4.0,3.0,0.59,248,3,1956.0,399900.0
1,4.0,2.0,0.13,245,3,1480.0,354900.0
1,2.0,1.0,0.11,245,3,932.0,299900.0
1,2.0,1.0,0.14,389,3,1212.0,309000.0
1,4.0,2.0,0.22,233,3,2051.0,439900.0
1,3.0,3.0,0.4,252,3,2001.0,499900.0
1,4.0,3.0,1.18,442,3,3436.0,699000.0
1,4.0,3.0,1.38,392,3,3593.0,739000.0
1,5.0,4.0,0.17,245,3,2724.0,539000.0
1,2.0,1.0,0.26,245,3,864.0,345000.0
1,3.0,3.0,1.5,219,3,2694.0,699000.0
1,4.0,3.0,0.25,427,3,2088.0,699000.0
1,9.0,3.0,0.24,245,3,3837.0,585000.0
1,2.0,2.0,0.22,245,3,1092.0,335000.0
1,11.0,4.0,0.07,245,3,5172.0,489900.0
1,3.0,3.0,0.97,386,3,1950.0,575000.0
1,3.0,3.0,3.33,256,3,2823.0,819900.0
1,3.0,3.0,0.11,444,3,2556.0,815000.0
1,3.0,2.0,0.19,452,3,1790.0,799000.0
1,5.0,3.0,0.41,427,3,2721.0,699900.0
1,3.0,3.0,0.23,442,3,2073.0,689900.0
1,3.0,2.0,0.21,442,3,1008.0,550000.0
1,4.0,2.0,0.34,441,3,1579.0,579900.0
1,4.0,3.0,0.62,452,3,2546.0,980000.0
1,4.0,2.0,2.25,249,3,3531.0,615000.0
1,3.0,2.0,0.38,242,3,2050.0,425000.0
1,2.0,1.0,0.2,427,3,672.0,350000.0
1,3.0,2.0,0.13,245,3,1261.0,334900.0
1,3.0,1.0,0.27,252,3,1179.0,339900.0
1,4.0,2.0,1.6,219,3,3529.0,649999.0
1,4.0,2.0,0.18,245,3,1687.0,359900.0
1,3.0,2.0,0.17,245,3,2121.0,449900.0
1,3.0,2.0,0.19,441,3,1084.0,469900.0
1,9.0,3.0,0.14,245,3,4204.0,549900.0
1,3.0,2.0,0.33,216,3,2096.0,550000.0
1,4.0,3.0,0.92,254,3,2578.0,670000.0
1,4.0,3.0,0.34,423,3,2507.0,499900.0
1,4.0,3.0,3.58,216,3,2670.0,695000.0
1,4.0,2.0,0.69,427,3,1829.0,600000.0
1,7.0,3.0,0.17,245,3,4103.0,579900.0
1,4.0,3.0,1.5,216,3,2260.0,699000.0
1,4.0,2.0,0.34,338,3,1985.0,489900.0
1,3.0,2.0,0.22,245,3,1552.0,435000.0
1,4.0,3.0,0.35,338,3,1868.0,525000.0
1,3.0,3.0,9.38,413,3,2784.0,684900.0
1,4.0,3.0,0.95,444,3,2060.0,675000.0
1,3.0,2.0,0.17,245,3,1300.0,449000.0
1,3.0,3.0,0.09,245,3,1739.0,499900.0
1,3.0,3.0,0.32,245,3,1732.0,500000.0
1,4.0,3.0,0.21,442,3,2137.0,615000.0
1,3.0,3.0,0.23,452,3,1850.0,679000.0
1,4.0,3.0,0.72,481,3,3036.0,879000.0
1,4.0,3.0,0.32,442,3,2297.0,849000.0
1,4.0,3.0,0.23,245,3,3800.0,969900.0
1,2.0,1.0,0.44,481,3,844.0,360000.0
1,3.0,1.0,0.8,216,3,1580.0,469000.0
1,3.0,3.0,0.23,134,3,2240.0,479900.0
1,3.0,3.0,0.67,254,3,3176.0,574900.0
1,1.0,1.0,0.26,249,3,840.0,265000.0
1,5.0,3.0,0.7,389,3,2788.0,499900.0
1,3.0,2.0,0.37,390,3,2207.0,525000.0
1,4.0,1.0,0.18,134,3,1673.0,320000.0
1,3.0,2.0,0.11,245,3,1658.0,375000.0
1,6.0,3.0,0.35,386,3,3777.0,525000.0
1,3.0,1.0,0.29,248,3,1104.0,299900.0
1,4.0,2.0,0.21,386,3,2180.0,299900.0
1,3.0,2.0,0.91,256,3,2000.0,499000.0
1,4.0,4.0,1.5,216,3,3252.0,749000.0
1,3.0,3.0,0.46,255,3,1823.0,475000.0
1,4.0,4.0,1.05,423,3,3764.0,699900.0
1,2.0,1.0,0.56,254,3,793.0,249900.0
1,3.0,2.0,0.43,481,3,1816.0,499900.0
1,4.0,3.0,0.49,134,3,1888.0,549900.0
1,4.0,3.0,1.94,403,3,2420.0,799000.0
1,4.0,3.0,0.7,256,3,2716.0,649900.0
1,3.0,3.0,0.39,252,3,1644.0,459900.0
1,5.0,4.0,1.01,392,3,3196.0,785000.0
1,3.0,2.0,0.32,442,3,2194.0,599900.0
1,3.0,2.0,0.57,254,3,1498.0,475000.0
1,6.0,3.0,0.09,245,3,3728.0,549900.0
1,4.0,2.0,0.29,427,3,2317.0,675000.0
1,3.0,1.0,0.35,452,3,1015.0,599900.0
1,4.0,3.0,0.33,438,3,2736.0,899000.0
1,4.0,2.0,0.46,254,3,1892.0,599900.0
1,4.0,2.0,1.16,441,3,1632.0,615000.0
1,4.0,3.0,0.39,254,3,3300.0,899900.0
1,2.0,3.0,0.3,452,3,1849.0,759900.0
1,3.0,3.0,0.13,442,3,2040.0,615000.0
1,4.0,3.0,0.97,439,3,2827.0,949900.0
1,4.0,3.0,2.99,249,3,4000.0,699999.0
1,2.0,2.0,0.45,439,3,1492.0,330000.0
1,2.0,1.0,0.35,248,3,1056.0,289000.0
1,3.0,2.0,2.03,241,3,2043.0,449900.0
1,2.0,2.0,0.1,245,3,1330.0,279900.0
1,3.0,2.0,0.71,386,3,1152.0,224900.0
1,3.0,2.0,0.2,386,3,1216.0,289900.0
1,4.0,2.0,5.45,192,3,1988.0,449900.0
1,2.0,2.0,0.23,233,3,1000.0,309900.0
1,3.0,2.0,0.33,389,3,1434.0,369000.0
1,4.0,3.0,0.29,245,3,3360.0,549900.0
1,3.0,2.0,0.46,255,3,1223.0,359900.0
1,4.0,3.0,0.34,389,3,3035.0,524900.0
1,5.0,3.0,0.12,389,3,2396.0,439900.0
1,3.0,3.0,0.18,439,3,2133.0,499900.0
1,7.0,3.0,0.08,243,3,2400.0,230000.0
1,2.0,1.0,0.1,242,3,824.0,139900.0
1,3.0,2.0,4.0,193,3,2284.0,179500.0
1,3.0,5.0,0.14,129,3,5037.0,319900.0
1,4.0,4.0,0.23,129,3,2145.0,180000.0
1,4.0,3.0,0.45,129,3,3038.0,389999.0
1,4.0,2.0,0.08,129,3,1884.0,169900.0
1,4.0,5.0,1.44,243,3,4701.0,950000.0
1,4.0,5.0,3.97,112,3,5023.0,849900.0
1,2.0,2.0,1.4,243,3,1225.0,385000.0
1,2.0,2.0,1.4,243,3,1225.0,385000.0
1,2.0,2.0,7.09,243,3,1225.0,385000.0
1,2.0,2.0,3.24,243,3,1225.0,385000.0
1,2.0,2.0,3.24,243,3,1225.0,385000.0
1,2.0,2.0,3.24,243,3,1225.0,385000.0
1,8.0,8.0,0.18,245,3,800.0,300000.0
1,3.0,3.0,0.34,138,3,3390.0,480000.0
1,4.0,2.0,0.23,245,3,2016.0,448999.0
1,3.0,3.0,1.2,138,3,2370.0,465000.0
1,5.0,4.0,0.16,129,3,4341.0,229900.0
1,3.0,1.0,3.06,197,3,864.0,300000.0
1,4.0,3.0,1.06,152,3,2736.0,435000.0
1,3.0,2.0,2.2,104,3,1500.0,424900.0
1,3.0,2.0,0.05,245,3,1568.0,310000.0
1,6.0,3.0,0.24,129,3,3158.0,305000.0
1,3.0,3.0,0.93,104,3,2055.0,499900.0
1,3.0,3.0,0.78,243,3,1792.0,435900.0
1,9.0,2.0,0.3,243,3,2634.0,320000.0
1,3.0,3.0,1.15,243,3,1709.0,475900.0
1,3.0,2.0,0.56,243,3,1547.0,599900.0
1,4.0,2.0,0.05,129,3,3396.0,179999.0
1,4.0,4.0,1.84,112,3,2159.0,589900.0
1,3.0,2.0,1.59,104,3,1499.0,350000.0
1,4.0,2.0,1.71,249,3,2886.0,210000.0
1,2.0,1.0,0.6,104,3,802.0,169999.0
1,7.0,3.0,0.4,243,3,4208.0,399000.0
1,4.0,2.0,2.54,198,3,2096.0,379900.0
1,2.0,2.0,0.24,251,3,808.0,100000.0
1,2.0,3.0,30.0,104,3,2130.0,330000.0
1,3.0,2.0,0.29,245,3,1575.0,374900.0
1,8.0,3.0,0.39,138,3,4841.0,335000.0
1,4.0,2.0,0.35,107,3,1536.0,339900.0
1,5.0,2.0,0.07,245,3,2074.0,349000.0
1,12.0,4.0,0.13,129,3,4212.0,299900.0
1,3.0,1.0,0.23,245,3,1036.0,289000.0
1,3.0,3.0,4.0,197,3,2219.0,649000.0
1,3.0,4.0,2.01,243,3,3468.0,799900.0
1,6.0,4.0,0.53,243,3,4123.0,675000.0
1,2.0,2.0,0.35,245,3,950.0,269900.0
1,3.0,2.0,2.2,104,3,1350.0,425000.0
1,2.0,2.0,1.4,243,3,1225.0,385000.0
1,2.0,2.0,1.4,243,3,1225.0,385000.0
1,5.0,3.0,0.7,245,3,2500.0,525000.0
1,4.0,3.0,0.23,245,3,2652.0,549900.0
1,4.0,2.0,0.15,245,3,1500.0,394900.0
1,3.0,2.0,0.21,245,3,1712.0,350000.0
1,4.0,3.0,0.07,245,3,2500.0,549999.0
1,3.0,3.0,0.14,152,3,2600.0,799900.0
1,2.0,1.0,0.32,198,3,915.0,369900.0
1,3.0,2.0,0.47,198,3,1539.0,369900.0
1,3.0,2.0,2.0,96,3,1950.0,689900.0
1,3.0,2.0,1.38,96,3,1683.0,535000.0
1,3.0,2.0,1.48,96,3,1683.0,526000.0
1,8.0,4.0,0.1,245,3,3678.0,524900.0
1,3.0,2.0,1.38,96,3,2298.0,689900.0
1,4.0,2.0,0.11,245,3,1976.0,444900.0
1,2.0,2.0,0.23,112,3,1200.0,189900.0
1,5.0,3.0,0.32,104,3,1850.0,299900.0
1,3.0,2.0,0.75,129,3,2124.0,289900.0
1,3.0,2.0,0.13,243,3,1872.0,197500.0
1,3.0,3.0,4.08,112,3,2283.0,449900.0
1,3.0,3.0,0.46,255,3,1274.0,399000.0
1,3.0,3.0,1.08,104,3,2360.0,435000.0
1,4.0,2.0,3.25,129,3,2200.0,399000.0
1,4.0,3.0,0.36,245,3,2133.0,399000.0
1,3.0,2.0,0.62,152,3,1650.0,329900.0
1,3.0,4.0,0.92,252,3,2248.0,649900.0
1,3.0,1.0,0.12,112,3,1175.0,273900.0
1,5.0,2.0,1.0,249,3,1624.0,399900.0
1,8.0,5.0,0.23,243,3,4219.0,355000.0
1,6.0,2.0,0.16,245,3,3041.0,494500.0
1,9.0,4.0,0.11,245,3,4650.0,539900.0
1,2.0,1.0,0.13,245,3,1345.0,259000.0
1,6.0,5.0,0.12,245,3,3432.0,645000.0
1,9.0,3.0,0.09,245,3,5060.0,679900.0
1,7.0,3.0,0.37,245,3,2320.0,640000.0
1,12.0,2.0,0.14,245,3,3160.0,499000.0
1,4.0,6.0,0.31,245,3,2500.0,569000.0
1,6.0,2.0,0.56,152,3,2976.0,289900.0
1,3.0,3.0,0.05,245,3,1824.0,449900.0
1,9.0,3.0,0.16,245,3,4077.0,629900.0
1,1.0,1.0,0.23,243,3,800.0,475000.0
1,4.0,2.0,0.35,129,3,1965.0,205000.0
1,3.0,2.0,0.86,243,3,1521.0,180000.0
1,2.0,1.0,0.35,139,3,814.0,164900.0
1,4.0,1.0,0.85,129,3,1921.0,234900.0
1,4.0,3.0,0.26,229,3,2258.0,179900.0
1,3.0,1.0,0.09,245,3,714.0,114900.0
1,4.0,2.0,0.07,243,3,1632.0,210000.0
1,4.0,2.0,0.24,138,3,2496.0,210000.0
1,3.0,1.0,0.73,138,3,1250.0,269900.0
1,3.0,4.0,1.06,243,3,4600.0,950000.0
1,3.0,1.0,8.47,112,3,1308.0,318000.0
1,4.0,2.0,0.21,251,3,1515.0,159900.0
1,3.0,1.0,0.53,252,3,1198.0,359900.0
1,3.0,4.0,5.93,139,3,5500.0,899900.0
1,3.0,4.0,0.06,245,3,1933.0,384900.0
1,3.0,2.0,0.69,245,3,1243.0,394999.0
1,3.0,1.0,0.23,245,3,1270.0,279000.0
1,14.0,4.0,0.37,151,3,5380.0,469900.0
1,3.0,1.0,0.21,249,3,960.0,315000.0
1,4.0,3.0,0.51,245,3,3040.0,525000.0
1,6.0,3.0,0.06,245,3,3075.0,450000.0
1,4.0,4.0,0.16,129,3,2896.0,239000.0
1,2.0,2.0,1.4,243,3,1225.0,385000.0
1,5.0,3.0,0.46,252,3,2200.0,575000.0
1,3.0,3.0,0.29,245,3,2080.0,549000.0
1,9.0,3.0,0.13,245,3,3611.0,499000.0
1,4.0,2.0,0.37,245,3,1914.0,574900.0
1,6.0,3.0,0.1,245,3,2800.0,524999.0
1,10.0,4.0,0.11,245,3,3290.0,650000.0
1,3.0,3.0,0.92,104,3,2100.0,525000.0
1,2.0,2.0,7.09,243,3,1225.0,385000.0
1,8.0,4.0,0.11,245,3,4080.0,620000.0
1,3.0,3.0,0.17,229,3,1400.0,269900.0
1,3.0,2.0,1.5,255,3,1549.0,395000.0
1,3.0,2.0,0.21,245,3,1388.0,209900.0
1,3.0,3.0,0.19,245,3,2865.0,369900.0
1,3.0,2.0,0.09,251,3,1348.0,395000.0
1,4.0,3.0,0.34,245,3,2250.0,389900.0
1,3.0,3.0,0.27,245,3,2138.0,425000.0
1,3.0,1.0,0.81,139,3,1312.0,379900.0
1,4.0,4.0,1.34,249,3,3524.0,650000.0
1,3.0,2.0,0.11,245,3,1197.0,350000.0
1,2.0,2.0,0.46,152,3,1470.0,319900.0
1,2.0,1.0,0.11,245,3,932.0,299900.0
1,6.0,2.0,0.34,243,3,2752.0,379000.0
1,9.0,3.0,0.09,245,3,4353.0,550000.0
1,2.0,1.0,0.29,242,3,1116.0,329900.0
1,11.0,5.0,0.21,245,3,4760.0,875000.0
1,4.0,3.0,1.0,249,3,2793.0,599000.0
1,4.0,2.0,0.22,245,3,1568.0,419900.0
1,4.0,3.0,2.42,243,3,2416.0,748000.0
1,4.0,2.0,0.13,245,3,1480.0,354900.0
1,3.0,2.0,0.17,245,3,1300.0,449000.0
1,3.0,2.0,0.27,251,3,1573.0,399950.0
1,3.0,2.0,0.23,252,3,1125.0,399900.0
1,11.0,4.0,0.07,245,3,5172.0,489900.0
1,9.0,5.0,0.22,245,3,2614.0,479000.0
1,5.0,3.0,0.54,255,3,3024.0,650000.0
1,6.0,3.0,0.56,245,3,1734.0,499900.0
1,7.0,3.0,0.15,245,3,3636.0,540000.0
1,9.0,3.0,0.1,245,3,3472.0,549900.0
1,2.0,2.0,0.22,245,3,1092.0,335000.0
1,3.0,2.0,0.14,152,3,1397.0,429900.0
1,3.0,3.0,1.0,107,3,1872.0,525000.0
1,3.0,2.0,1.0,107,3,1300.0,450000.0
1,4.0,3.0,0.97,104,3,2475.0,629000.0
1,10.0,6.0,0.2,229,3,5359.0,514900.0
1,4.0,3.0,0.96,440,3,2613.0,765600.0
1,3.0,3.0,0.51,460,3,2444.0,325000.0
1,3.0,2.0,0.55,390,3,1566.0,199900.0
1,3.0,2.0,2.49,477,3,3060.0,599000.0
1,3.0,2.0,0.55,480,3,1550.0,500000.0
1,4.0,4.0,8.69,495,3,3222.0,799900.0
1,5.0,5.0,0.28,394,3,2300.0,659000.0
1,2.0,1.0,0.28,482,3,869.0,255000.0
1,3.0,2.0,0.86,276,3,2700.0,650000.0
1,4.0,2.0,0.29,480,3,1950.0,579000.0
1,3.0,1.0,0.23,253,3,1056.0,364900.0
1,4.0,3.0,0.93,440,3,2772.0,784500.0
1,2.0,2.0,0.7,172,3,1808.0,679900.0
1,1.0,2.0,0.17,276,3,1680.0,349900.0
1,3.0,3.0,10.88,233,3,2498.0,779800.0
1,3.0,1.0,0.14,477,3,1456.0,374900.0
1,3.0,2.0,1.01,482,3,2106.0,725000.0
1,3.0,2.0,0.5,477,3,2060.0,775000.0
1,8.0,8.0,0.18,245,3,800.0,300000.0
1,3.0,3.0,0.46,475,3,2200.0,779900.0
1,3.0,3.0,14.88,195,3,4342.0,899900.0
1,6.0,2.0,0.22,475,3,1850.0,379900.0
1,7.0,4.0,0.33,388,3,2757.0,579900.0
1,3.0,2.0,0.25,233,3,1500.0,475900.0
1,4.0,2.0,0.72,461,3,2326.0,519000.0
1,7.0,2.0,0.11,219,3,2765.0,620000.0
1,4.0,3.0,2.88,386,3,2770.0,788000.0
1,3.0,2.0,0.32,482,3,1514.0,384800.0
1,4.0,2.0,6.7,497,3,1476.0,545900.0
1,4.0,2.0,0.22,256,3,2500.0,699999.0
1,5.0,4.0,0.4,484,3,2786.0,649900.0
1,3.0,2.0,0.04,386,3,1253.0,239000.0
1,4.0,2.0,0.23,245,3,2016.0,448999.0
1,3.0,4.0,1.0,401,3,4424.0,900000.0
1,5.0,2.0,0.25,475,3,1966.0,420000.0
1,3.0,2.0,0.5,276,3,2200.0,659900.0
1,2.0,3.0,0.26,172,3,2163.0,689900.0
1,6.0,4.0,0.4,455,3,4200.0,999000.0
1,3.0,3.0,0.26,276,3,2105.0,526000.0
1,3.0,1.0,0.44,195,3,1814.0,675000.0
1,3.0,1.0,0.11,477,3,1337.0,280000.0
1,4.0,2.0,0.22,398,3,2163.0,369900.0
1,3.0,3.0,0.94,477,3,2114.0,575000.0
1,3.0,1.0,0.15,219,3,1617.0,344900.0
1,3.0,2.0,0.19,482,3,1750.0,579900.0
1,4.0,4.0,0.48,254,3,3066.0,879900.0
1,2.0,3.0,5.5,401,3,2749.0,925000.0
1,4.0,3.0,0.35,256,3,2258.0,699000.0
1,3.0,2.0,0.41,477,3,1267.0,449000.0
1,3.0,2.0,0.61,471,3,1820.0,749000.0
1,4.0,2.0,0.15,256,3,2421.0,559900.0
1,4.0,3.0,1.08,250,3,2771.0,495000.0
1,4.0,3.0,0.29,219,3,2708.0,699900.0
1,3.0,1.0,0.74,256,3,1152.0,349888.0
1,4.0,4.0,3.26,216,3,2739.0,680000.0
1,2.0,2.0,0.29,233,3,3404.0,465000.0
1,3.0,3.0,0.46,475,3,2900.0,829900.0
1,3.0,3.0,0.46,475,3,2900.0,829900.0
1,2.0,3.0,0.53,172,3,2287.0,729900.0
1,2.0,1.0,0.1,398,3,1084.0,160000.0
1,2.0,2.0,39.2,134,3,1670.0,498900.0
1,3.0,2.0,0.37,475,3,2004.0,485000.0
1,4.0,3.0,0.08,245,3,2200.0,489900.0
1,2.0,3.0,0.41,172,3,2287.0,729900.0
1,4.0,4.0,0.62,475,3,2900.0,749900.0
1,2.0,2.0,0.11,475,3,960.0,165000.0
1,2.0,1.0,0.06,482,3,990.0,309900.0
1,1.0,1.0,0.68,477,3,288.0,239900.0
1,3.0,2.0,0.05,245,3,1568.0,310000.0
1,3.0,3.0,0.62,386,3,2353.0,689000.0
1,3.0,1.0,0.34,249,3,1386.0,229900.0
1,4.0,2.0,1.84,241,3,3590.0,600000.0
1,5.0,2.0,0.07,245,3,2074.0,349000.0
1,2.0,2.0,0.35,245,3,950.0,269900.0
1,3.0,2.0,0.34,477,3,1788.0,449000.0
1,3.0,1.0,0.2,245,3,935.0,319900.0
1,4.0,3.0,0.93,405,3,2955.0,989900.0
1,3.0,2.0,0.12,245,3,1225.0,214200.0
1,2.0,2.0,0.13,500,3,1644.0,615000.0
1,4.0,3.0,0.37,475,3,3000.0,675900.0
1,3.0,4.0,2.5,241,3,3859.0,799900.0
1,3.0,3.0,0.93,403,3,3080.0,799000.0
1,4.0,3.0,0.23,245,3,2652.0,549900.0
1,3.0,1.0,0.11,477,3,1152.0,259000.0
1,4.0,2.0,0.11,253,3,1836.0,350000.0
1,3.0,2.0,0.29,245,3,1575.0,374900.0
1,3.0,1.0,0.36,389,3,1165.0,280000.0
1,4.0,2.0,0.27,397,3,1684.0,524900.0
